"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","1485","42345","27","53","816","32.969696"
"2","Fortnite","795","24735","28","43","307","23.169811"
"3","Paladins","780","29205","37","57","553","42.538461"
"4","Realm Royale Reforged","765","28875","37","72","445","34.90196"
"5","Teamfight Tactics","390","12030","29","41","132","20.307692"
"6","Amnesia: The Dark Descent","210","6750","32","46","148","42.285714"
"7","Limbo","195","9270","45","71","75","23.076923"
"8","Just Chatting","180","1710","7","22","73","24.333333"
"9","Quiplash","150","5505","36","43","62","24.8"
"10","League of Legends","90","1875","22","24","61","40.666666"
