"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","1200","9900","7","16","189","9.45"
"2","Fortnite","1155","11700","9","20","271","14.077922"
"3","Dauntless","300","3285","10","33","90","18"
"4","Twitch Sings","150","3135","19","28","74","29.6"
"5","Just Chatting","120","735","5","17","74","37"
"6","Crash Team Racing Nitro-Fueled","105","1125","11","15","39","22.285714"
"7","Marbles on Stream","60","765","12","23","51","51"
"8","Stick Fight: The Game","60","690","11","14","12","12"
"9","The Cycle","45","360","8","14","26","34.666666"
"10","Escape from Tarkov","45","210","4","7","13","17.333333"
