"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Warcraft","6390","923655","142","238","47105","442.300469"
"2","Heavy Rain","510","30870","60","85","1848","217.411764"
"3","Overwatch","300","34515","114","156","1752","350.4"
