"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dauntless","1365","27300","15","159","566","24.87912"
"2","Monster Hunter: World","615","10680","17","32","186","18.146341"
"3","Neverwinter","465","11010","22","50","273","35.225806"
"4","Dead Rising 4","450","6030","12","19","134","17.866666"
"5","Prey","330","6345","18","62","166","30.181818"
"6","Shadow of the Tomb Raider","195","2055","10","16","45","13.846153"
"7","Griftlands","165","2040","12","17","56","20.363636"
"8","Teamfight Tactics","165","3030","18","22","39","14.181818"
"9","Marbles on Stream","120","3210","26","34","48","24"
"10","World of Warships","75","1050","14","16","19","15.2"
"11","Just Chatting","30","210","7","9","14","28"
