"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","2070","15750","6","17","410","11.884057"
"2","Super Mario Maker 2","630","4470","7","13","76","7.238095"
"3","Just Chatting","270","2100","8","12","55","12.222222"
"4","League of Legends","135","675","4","9","20","8.888888"
"5","Rocket League","105","825","7","11","53","30.285714"
