"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","S.T.A.L.K.E.R.: Shadow of Chernobyl","870","295065","353","478","10635","733.448275"
"2","Just Chatting","615","146865","222","476","17023","1660.780487"
"3","S.T.A.L.K.E.R.: Call of Pripyat","315","115605","367","434","4848","923.428571"
"4","GeoGuessr","315","87825","271","357","3259","620.761904"
"5","Mirror's Edge","285","74295","260","346","2475","521.052631"
"6","The Jackbox Party Pack 4","180","65820","384","468","1957","652.333333"
"7","Retro","165","43050","260","326","2231","811.272727"
"8","The Last of Us","150","15975","106","146","908","363.2"
"9","Jackbox Party Packs","90","29265","280","479","696","464"
"10","Rising Storm 2: Vietnam","75","15960","212","252","1045","836"
"11","Dispatcher","45","12915","287","335","460","613.333333"
"12","Escape from Tarkov","30","12465","415","432","656","1312"
