"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","585","3165","5","12","123","12.615384"
"2","The Elder Scrolls Online","465","3765","7","12","88","11.354838"
"3","Just Chatting","390","4725","13","22","122","18.76923"
"4","Retro","135","645","4","6","14","6.222222"
"5","Immortal Redneck","105","615","5","8","27","15.428571"
"6","Teamfight Tactics","105","465","4","7","24","13.714285"
"7","KovaaK's Aim Trainer","90","360","3","7","18","12"
"8","Counter-Strike","90","720","8","12","17","11.333333"
"9","PUBG: BATTLEGROUNDS","90","405","4","7","10","6.666666"
"10","Rust","60","240","5","9","19","19"
