"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Prison Architect","2790","917820","328","484","9822","211.225806"
"2","Crusader Kings II","2340","563295","240","344","7486","191.948717"
"3","RimWorld","1260","516600","348","1386","6770","322.380952"
"4","Software Inc.","1155","299910","259","587","4258","221.194805"
"5","Total War: Three Kingdoms","1020","188985","176","320","3560","209.411764"
"6","Anno 1800","870","310005","351","555","4202","289.793103"
"7","Warhammer 40,000: Mechanicus","780","166470","195","378","3172","244"
"8","Mad Tower Tycoon","780","179880","231","326","2928","225.230769"
"9","Games + Demos","555","122175","237","323","1718","185.729729"
"10","Automachef","510","125430","255","323","2017","237.294117"
"11","King under the Mountain","480","131955","274","333","1952","244"
"12","Field of Glory: Empires","450","123540","274","379","2158","287.733333"
"13","Gloomhaven","225","51975","227","339","804","214.4"
"14","Just Chatting","30","5805","193","196","179","358"
