"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","4920","35715","6","15","377","4.59756"
"2","Total War: Warhammer II","3675","34770","8","22","563","9.191836"
"3","Kingdom Come: Deliverance","1605","14025","8","16","255","9.53271"
"4","Street Fighter V","810","6090","7","13","99","7.333333"
"5","Divinity: Original Sin II","795","6615","8","15","81","6.113207"
"6","Nioh","735","5070","6","12","44","3.591836"
"7","Earth Defense Force 5","540","4005","6","12","60","6.666666"
"8","Max Payne 3","150","1140","7","10","10","4"
"9","Apex Legends","105","765","7","10","23","13.142857"
"10","Tom Clancy's The Division 2","15","60","4","4","0","0"
