"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Monster Hunter: World","3240","22275","5","16","587","10.87037"
"2","Just Chatting","420","2175","4","11","108","15.428571"
"3","Papers, Please","225","1740","7","11","25","6.666666"
"4","PUBG: BATTLEGROUNDS","120","540","4","7","20","10"
"5","The Witcher 3: Wild Hunt","105","330","3","4","9","5.142857"
"6","Overcooked! 2","105","525","5","6","11","6.285714"
"7","Super Animal Royale","105","705","6","9","22","12.571428"
"8","Raft","90","525","5","7","11","7.333333"
"9","Diablo III","75","195","2","3","11","8.8"
"10","Heroes of the Storm","75","255","3","5","4","3.2"
"11","60 Seconds!","75","405","5","7","11","8.8"
"12","Teamfight Tactics","75","285","3","4","1","0.8"
"13","911 Operator","45","180","4","5","7","9.333333"
