"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","5280","26820","4","11","880","10"
"2","Just Chatting","1545","10140","5","14","372","14.446601"
"3","Counter-Strike","360","1815","4","9","96","16"
"4","Grand Theft Auto V","240","960","3","8","23","5.75"
"5","Unlisted on Twitch","180","1275","8","12","24","8"
"6","Minecraft","75","435","5","7","5","4"
"7","Wolfenstein: Youngblood","75","315","4","5","15","12"
"8","Overwatch","75","435","6","8","15","12"
"9","Welcome to the Game","30","165","5","7","3","6"
"10","Aimlabs","15","75","5","5","0","0"
