"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","2715","4714905","1562","3190","137200","3032.044198"
"2","Rust","2535","4820175","1985","5340","106116","2511.621301"
"3","Just Chatting","2070","2629020","1051","2441","193230","5600.869565"
"4","League of Legends","975","1451055","1299","4520","37008","2277.415384"
"5","Minecraft","450","858915","1511","3642","25742","3432.266666"
"6","Blame him","330","483780","1466","1826","14160","2574.545454"
"7","Tom Clancy's Rainbow Six Siege","315","231090","680","963","9082","1729.904761"
"8","We Were Here Too","180","162435","902","960","8689","2896.333333"
"9","DARK SOULS III","135","130485","966","1127","5191","2307.111111"
"10","Rise of Insanity","105","182325","1736","1831","5543","3167.428571"
"11","Auto Chess","105","150825","1436","1669","3293","1881.714285"
"12","Dead by Daylight","45","102915","2287","2739","4538","6050.666666"
"13","Music","30","43560","1452","1555","1177","2354"
"14","Games + Demos","30","44625","1487","1507","2259","4518"
