"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1485","5880","3","9","178","7.191919"
"2","Counter-Strike: Global Offensive","1455","5985","3","7","101","4.164948"
"3","Fortnite","1455","5715","3","8","61","2.515463"
"4","Teamfight Tactics","1275","4560","3","8","53","2.494117"
"5","Torchlight","420","2280","5","13","97","13.857142"
"6","Limbo","195","915","4","6","15","4.615384"
"7","Minecraft","150","585","4","7","8","3.2"
"8","Enter the Gungeon","135","420","3","4","3","1.333333"
"9","Team Fortress 2","60","210","3","4","6","6"
"10","Slither","45","90","2","2","1","1.333333"
"11","Moonlighter","45","150","3","4","3","4"
"12","Dauntless","30","60","2","2","4","8"
