"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario 64","2250","30840","14","212","709","18.906666"
"2","Grand Theft Auto: San Andreas","690","3150","4","11","149","12.956521"
"3","The Messenger","435","600","1","3","54","7.448275"
"4","Super Mario Maker","240","915","3","6","60","15"
"5","Super Mario World: Super Mario Advance 2","225","465","2","4","39","10.4"
"6","Rayman","180","465","2","5","21","7"
"7","Super Mario World","135","585","3","6","10","4.444444"
"8","Metroid: Zero Mission","120","150","1","3","19","9.5"
"9","Capcom Classics Collection","105","390","3","8","20","11.428571"
"10","Tetris DX","90","135","1","2","5","3.333333"
"11","Metal Slug Advance","90","105","1","2","6","4"
"12","Crash Bandicoot: Warped","60","75","1","2","7","7"
"13","Ninja Gaiden","45","255","5","7","3","4"
"14","Resident Evil 2","45","165","3","5","8","10.666666"
"15","Cuphead","45","315","7","8","2","2.666666"
"16","F-Zero GX","30","75","2","4","3","6"
"17","R-Type","30","60","2","2","3","6"
"18","Donkey Kong Country","30","30","1","1","4","8"
"19","Unlisted on Twitch","15","15","1","1","2","8"
