"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1035","66000","61","107","9042","524.173913"
"2","Jackbox Party Packs","795","65550","80","123","4908","370.415094"
"3","They Are Billions","645","52530","68","132","2753","256.093023"
"4","Wolfenstein: Youngblood","420","34005","77","112","1893","270.428571"
"5","Borderlands 2","180","10575","58","80","883","294.333333"
"6","Twitch Sings","180","17850","96","132","1075","358.333333"
"7","UNO","75","5130","68","87","316","252.8"
"8","BombTag","60","4065","67","77","124","124"
"9","Drawful 2","60","4395","73","87","436","436"
"10","Golf It!","60","4395","73","81","205","205"
"11","Words On Stream","30","1830","61","61","286","572"
