"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Garena Free Fire","120","315","2","4","9","4.5"
"2","PUBG: BATTLEGROUNDS","105","30","0","1","4","2.285714"
