"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dragon Ball FighterZ","915","4065","3","12","38","2.491803"
"2","Marvel Ultimate Alliance 3: The Black Order","840","1395","1","4","27","1.928571"
"3","Crash Team Racing Nitro-Fueled","735","3420","3","11","22","1.795918"
"4","Yu-Gi-Oh! Duel Links","555","3045","4","10","42","4.54054"
"5","Sonic Adventure 2: Battle","360","1095","3","5","10","1.666666"
"6","Sonic Adventure DX: Director's Cut","315","1530","4","7","13","2.47619"
"7","Dark Souls","285","1980","6","10","22","4.631578"
"8","Sonic Mania","180","585","3","5","9","3"
"9","Call of Duty: Black Ops 4","180","750","4","7","16","5.333333"
"10","Crash Bandicoot N. Sane Trilogy","180","810","4","9","9","3"
"11","Mortal Kombat 11","150","240","1","2","1","0.4"
"12","Street Fighter V","150","705","3","7","4","1.6"
"13","Ultra Street Fighter IV","135","330","1","5","6","2.666666"
"14","Super Mario Maker 2","135","495","3","5","7","3.111111"
"15","UNDERTALE","120","495","4","6","9","4.5"
"16","UNO","105","450","4","5","5","2.857142"
"17","Yakuza Kiwami","60","150","2","6","1","1"
"18","Sonic Lost World","45","180","4","5","1","1.333333"
"19","Tetris Effect","45","75","1","2","0","0"
