"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 05:57","https://sullygnome.com/channel/closetyeti/stream/35108241776","138","1794","13","18","-1","0","41","16","Satisfactory"
"2","Tuesday 30th July 2019 11:58","https://sullygnome.com/channel/closetyeti/stream/35097109888","122","2806","23","28","1","0","31","13","The Long Dark"
"3","Monday 29th July 2019 05:56","https://sullygnome.com/channel/closetyeti/stream/35082706752","319","5104","16","26","2","0","77","14","Satisfactory"
"4","Friday 26th July 2019 05:56","https://sullygnome.com/channel/closetyeti/stream/35047310768","304","4864","16","27","5","0","81","15","Satisfactory"
"5","Wednesday 24th July 2019 05:59","https://sullygnome.com/channel/closetyeti/stream/35023060000","181","2534","14","19","0","0","43","13","Satisfactory"
"6","Tuesday 23rd July 2019 11:57","https://sullygnome.com/channel/closetyeti/stream/35012611168","138","4830","35","43","2","0","68","27","Subnautica"
"7","Monday 22nd July 2019 07:00","https://sullygnome.com/channel/closetyeti/stream/34998669744","105","1470","14","17","1","0","35","17","Satisfactory"
"8","Friday 19th July 2019 05:55","https://sullygnome.com/channel/closetyeti/stream/34960313184","230","4140","18","28","4","1","56","14","Satisfactory"
"9","Tuesday 16th July 2019 12:00","https://sullygnome.com/channel/closetyeti/stream/34924547696","165","6930","42","52","4","1","105","35","Subnautica"
"10","Monday 15th July 2019 05:55","https://sullygnome.com/channel/closetyeti/stream/34910306688","215","4085","19","24","3","0","64","17","Satisfactory"
"11","Saturday 13th July 2019 12:00","https://sullygnome.com/channel/closetyeti/stream/34887599776","180","7560","42","53","5","1","88","27","Subnautica"
"12","Friday 12th July 2019 05:56","https://sullygnome.com/channel/closetyeti/stream/34873069824","274","4932","18","25","3","0","87","19","Satisfactory"
"13","Thursday 11th July 2019 11:55","https://sullygnome.com/channel/closetyeti/stream/34862490736","140","5040","36","55","4","1","76","30","Subnautica"
"14","Wednesday 10th July 2019 05:57","https://sullygnome.com/channel/closetyeti/stream/34848124512","303","5151","17","21","8","1","87","16","Satisfactory"
"15","Tuesday 9th July 2019 11:55","https://sullygnome.com/channel/closetyeti/stream/34837409392","305","10980","36","49","4","0","104","19","Subnautica"
"16","Monday 8th July 2019 05:54","https://sullygnome.com/channel/closetyeti/stream/34823058048","426","8946","21","35","8","1","118","16","Satisfactory"
"17","Saturday 6th July 2019 11:55","https://sullygnome.com/channel/closetyeti/stream/34800222944","230","8970","39","48","4","1","70","17","Subnautica"
"18","Friday 5th July 2019 05:56","https://sullygnome.com/channel/closetyeti/stream/34785726800","379","8717","23","33","5","0","92","14","XCOM 2: War of the Chosen"
"19","Thursday 4th July 2019 11:54","https://sullygnome.com/channel/closetyeti/stream/34776169728","246","8118","33","43","1","0","51","12","Subnautica"
"20","Wednesday 3rd July 2019 05:55","https://sullygnome.com/channel/closetyeti/stream/34761714928","335","7035","21","30","4","0","80","13","XCOM 2: War of the Chosen"
"21","Tuesday 2nd July 2019 11:55","https://sullygnome.com/channel/closetyeti/stream/34750955648","260","8060","31","37","5","1","64","14","Subnautica"
"22","Monday 1st July 2019 05:56","https://sullygnome.com/channel/closetyeti/stream/34736954688","199","3184","16","20","0","0","48","13","XCOM 2: War of the Chosen"
