"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 20:23","https://sullygnome.com/channel/srkiller/stream/35115412256","127","1651","13","18","3","1","52","23","VRChat"
"2","Tuesday 30th July 2019 20:01","https://sullygnome.com/channel/srkiller/stream/35101945200","134","1608","12","16","8","3","46","20","Minecraft,VRChat"
"3","Monday 29th July 2019 20:02","https://sullygnome.com/channel/srkiller/stream/35089319808","118","1888","16","19","4","2","27","13","VRChat"
"4","Sunday 28th July 2019 20:50","https://sullygnome.com/channel/srkiller/stream/35077875824","100","1100","11","15","4","2","48","24","VRChat"
"5","Saturday 27th July 2019 20:15","https://sullygnome.com/channel/srkiller/stream/35065620928","105","1155","11","14","2","1","54","27","VRChat"
"6","Friday 26th July 2019 20:02","https://sullygnome.com/channel/srkiller/stream/35053643808","148","1628","11","16","5","2","57","22","VRChat"
"7","Thursday 25th July 2019 20:10","https://sullygnome.com/channel/srkiller/stream/35041748880","125","1375","11","19","5","2","45","20","VRChat"
"8","Wednesday 24th July 2019 20:34","https://sullygnome.com/channel/srkiller/stream/35029862496","131","917","7","10","3","1","44","19","VRChat"
"9","Tuesday 23rd July 2019 20:00","https://sullygnome.com/channel/srkiller/stream/35017269936","165","1980","12","21","7","2","44","16","Minecraft,VRChat"
"10","Monday 22nd July 2019 20:00","https://sullygnome.com/channel/srkiller/stream/35004830992","225","2475","11","18","12","3","123","30","Minecraft,VRChat"
"11","Sunday 21st July 2019 20:10","https://sullygnome.com/channel/srkiller/stream/34993136992","125","1250","10","13","6","2","56","24","VRChat"
"12","Saturday 20th July 2019 19:54","https://sullygnome.com/channel/srkiller/stream/34980588176","171","1710","10","17","5","1","51","17","Just Chatting,Outlast,VRChat"
"13","Friday 19th July 2019 20:57","https://sullygnome.com/channel/srkiller/stream/34967617712","138","1932","14","20","10","4","62","24","VRChat"
"14","Thursday 18th July 2019 19:22","https://sullygnome.com/channel/srkiller/stream/34949471440","218","2616","12","23","13","1","279","22","VRChat,League of Legends,Just Chatting,Fortnite,Outlast,Travel &amp; Outdoors"
"15","Wednesday 17th July 2019 19:57","https://sullygnome.com/channel/srkiller/stream/34941962784","228","2280","10","16","5","1","87","23","VRChat"
"16","Tuesday 16th July 2019 20:48","https://sullygnome.com/channel/srkiller/stream/34929712704","87","1044","12","15","-2","-1","53","30","VRChat"
"17","Tuesday 16th July 2019 15:00","https://sullygnome.com/channel/srkiller/stream/34925997328","120","600","5","8","2","1","20","10","VRChat,Just Chatting"
"18","Monday 15th July 2019 19:59","https://sullygnome.com/channel/srkiller/stream/34916861904","136","1632","12","21","6","2","50","22","VRChat"
"19","Monday 15th July 2019 15:50","https://sullygnome.com/channel/srkiller/stream/34913999552","40","360","9","11","0","0","9","12","League of Legends,Teamfight Tactics"
"20","Sunday 14th July 2019 21:16","https://sullygnome.com/channel/srkiller/stream/34905742320","89","890","10","17","3","2","35","23","VRChat"
"21","Saturday 13th July 2019 20:04","https://sullygnome.com/channel/srkiller/stream/34892396144","176","1584","9","17","2","0","72","24","VRChat"
"22","Friday 12th July 2019 20:23","https://sullygnome.com/channel/srkiller/stream/34879469776","112","784","7","10","9","3","72","26","VRChat"
"23","Thursday 11th July 2019 20:04","https://sullygnome.com/channel/srkiller/stream/34867279920","131","1441","11","15","3","1","36","18","VRChat"
"24","Wednesday 10th July 2019 20:00","https://sullygnome.com/channel/srkiller/stream/34854778944","105","735","7","12","2","1","34","17","Just Chatting,FIVE NIGHTS AT FREDDY'S: HELP WANTED,VRChat"
"25","Tuesday 9th July 2019 19:53","https://sullygnome.com/channel/srkiller/stream/34842172336","232","2552","11","16","5","1","96","24","Just Chatting,Visage,VRChat"
"26","Thursday 4th July 2019 20:16","https://sullygnome.com/channel/srkiller/stream/34781031888","104","1248","12","15","1","0","25","16","VRChat"
"27","Tuesday 2nd July 2019 19:36","https://sullygnome.com/channel/srkiller/stream/34755551536","99","891","9","14","2","1","36","20","VRChat"
"28","Monday 1st July 2019 18:41","https://sullygnome.com/channel/srkiller/stream/34742499136","214","2996","14","23","3","0","59","15","Just Chatting,Little Nightmares,VRChat"
