"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","World of Tanks","9690","50790","4","26","2712","16.792569"
"2","Sudden Strike 4","90","90","1","1","24","16"
