"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","2460","48555","18","35","2026","49.414634"
"2","Teamfight Tactics","1605","28320","17","31","1133","42.35514"
"3","Fortnite","330","4665","12","21","102","18.545454"
"4","Just Chatting","270","5715","21","27","294","65.333333"
"5","Marbles on Stream","195","5640","28","45","199","61.230769"
"6","Friday the 13th: The Game","105","1395","13","16","87","49.714285"
