"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Call of Duty: Black Ops II","4380","79140","15","44","1271","17.410958"
"2","Call of Duty: Black Ops III","1110","17295","13","29","284","15.351351"
"3","Minecraft","480","5160","10","17","115","14.375"
"4","Call of Duty: Black Ops","255","5745","17","31","91","21.411764"
"5","Call of Duty: Black Ops 4","225","2865","12","17","19","5.066666"
"6","Darwin Project","210","2250","10","16","34","9.714285"
"7","Call of Duty: Modern Warfare 3","60","600","10","13","5","5"
