"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Below","690","12825","16","29","310","26.956521"
"2","Dark Souls","540","73830","116","715","1034","114.888888"
"3","Chasm","495","4230","8","19","154","18.666666"
"4","Wargroove","435","46785","80","308","267","36.827586"
"5","Mana Spark","420","10170","18","39","255","36.428571"
"6","Bloodstained: Ritual of the Night","150","2295","15","24","76","30.4"
"7","Monster Hunter: World","75","1680","22","28","74","59.2"
"8","ScourgeBringer","75","1095","14","22","28","22.4"
"9","COLLAPSED","60","615","10","14","27","27"
"10","Veterans Online","45","585","13","16","37","49.333333"
"11","Mirador","30","510","17","22","19","38"
