"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","America's Army: Proving Grounds","2580","9270","3","10","29","0.674418"
"2","World of Warships: Legends","1935","8910","3","32","49","1.519379"
"3","Unlisted on Twitch","1260","4860","2","10","21","1"
"4","Call of Duty: Black Ops 4","525","1005","1","3","4","0.457142"
"5","Apex Legends","375","765","2","3","1","0.16"
"6","Fortnite","315","675","2","3","0","0"
"7","Realm Royale Reforged","180","300","1","3","0","0"
"8","Tom Clancy's Rainbow Six Siege","180","390","2","3","0","0"
"9","Spacelords","135","675","5","10","14","6.222222"
"10","Titanfall 2","90","165","1","3","0","0"
"11","Paladins","75","120","1","2","0","0"
"12","Warface","60","210","3","7","0","0"
