"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","10980","2199780","194","703","179554","981.169398"
"2","Teamfight Tactics","3405","274455","80","226","70557","1243.295154"
"3","Grand Theft Auto V","990","93885","92","153","7384","447.515151"
"4","Just Chatting","900","259965","265","473","28422","1894.8"
"5","Minecraft","720","120330","164","274","15219","1268.25"
"6","Metin2","315","28950","94","170","6695","1275.238095"
"7","Counter-Strike: Global Offensive","285","40785","144","333","4365","918.947368"
"8","The Walking Dead: The Final Season","240","21975","91","125","1560","390"
"9","Life is Strange","75","12405","165","219","973","778.4"
"10","PUBG: BATTLEGROUNDS","75","10455","139","192","663","530.4"
"11","League of Legends","60","4890","81","94","332","332"
