"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Astroneer","465","1170","2","7","29","3.741935"
"2","Monster Hunter: World","285","1050","3","5","25","5.263157"
"3","Wolfenstein: Youngblood","285","420","1","3","20","4.210526"
"4","Wolfenstein: The New Order","225","255","1","2","2","0.533333"
"5","Rocket League","225","240","0","3","2","0.533333"
"6","Grand Theft Auto V","180","240","0","2","6","2"
"7","Red Dead Redemption 2","150","90","0","2","0","0"
"8","Final Fantasy X/X-2 HD Remaster","105","225","1","3","3","1.714285"
"9","Marbles on Stream","75","195","2","4","3","2.4"
"10","For the King","60","45","0","1","0","0"
