"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","4635","24435","4","21","1801","23.313915"
"2","Talk Shows & Podcasts","405","1440","2","11","199","29.481481"
