"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Counter-Strike: Global Offensive","3690","6698955","1713","5975","252632","4107.837398"
"2","Dota 2","2550","6216450","2252","3988","250607","5896.635294"
"3","Grand Theft Auto V","1095","1070295","903","1851","35894","1966.79452"
"4","Just Chatting","855","1429770","1280","4703","143656","10081.122807"
"5","Project Winter","585","1407450","2468","3786","35792","3670.974358"
"6","StarCraft II","510","845340","1506","2436","33838","3980.941176"
"7","Garry's Mod","255","546495","2143","2952","15876","3735.529411"
"8","Cry of Fear","195","294345","1509","2546","11286","3472.615384"
"9","Human: Fall Flat","135","229455","1699","2318","3295","1464.444444"
"10","Pacify","105","284835","2367","3093","12894","7368"
"11","Apex Legends","90","71955","799","946","1857","1238"
"12","Travel & Outdoors","60","72465","1207","1540","5898","5898"
"13","Unlisted on Twitch","45","56190","1248","1303","4197","5596"
"14","Counter-Strike Nexon: Studio","30","75045","2501","2669","12750","25500"
