"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","PUBG: BATTLEGROUNDS","4080","27105","5","15","983","14.455882"
"2","Grand Theft Auto V","1995","16065","7","15","556","16.721804"
"3","Minecraft","1620","14070","7","20","486","18"
"4","RollerCoaster Tycoon World","600","3330","5","9","133","13.3"
"5","Just Chatting","555","3240","5","10","90","9.729729"
"6","Euro Truck Simulator 2","405","3675","9","18","108","16"
"7","Overcooked!","165","975","5","11","115","41.818181"
"8","Music","105","510","4","6","4","2.285714"
"9","Limbo","105","825","7","9","6","3.428571"
"10","20XX","90","810","9","10","12","8"
"11","Apex Legends","75","330","4","6","4","3.2"
"12","Tom Clancy's Rainbow Six Siege","30","105","3","4","7","14"
"13","Prince of Persia: The Forgotten Sands","15","60","4","4","2","8"
