"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Wednesday 31st July 2019 16:03","https://sullygnome.com/channel/ifantomen/stream/35112347952","282","11562","41","67","39","7","445","89","ROBLOX"
"2","Tuesday 30th July 2019 16:03","https://sullygnome.com/channel/ifantomen/stream/35099145696","282","9870","35","46","30","6","363","80","ROBLOX"
"3","Monday 29th July 2019 22:27","https://sullygnome.com/channel/ifantomen/stream/35090923456","258","2580","10","15","4","0","134","31","ROBLOX"
"4","Saturday 27th July 2019 18:02","https://sullygnome.com/channel/ifantomen/stream/35064225104","283","9622","34","48","21","4","314","66","ROBLOX"
"5","Friday 26th July 2019 17:58","https://sullygnome.com/channel/ifantomen/stream/35052231808","392","12936","33","51","19","2","487","72","ROBLOX"
"6","Thursday 25th July 2019 16:04","https://sullygnome.com/channel/ifantomen/stream/35039045264","206","10094","49","69","32","9","391","120","ROBLOX"
"7","Wednesday 24th July 2019 18:01","https://sullygnome.com/channel/ifantomen/stream/35028056432","194","15908","82","407","16","4","438","134","ROBLOX"
"8","Tuesday 23rd July 2019 18:00","https://sullygnome.com/channel/ifantomen/stream/35015802176","195","8385","43","59","16","4","347","106","ROBLOX"
"9","Monday 22nd July 2019 17:02","https://sullygnome.com/channel/ifantomen/stream/35002709472","223","10035","45","61","17","4","413","110","ROBLOX"
"10","Saturday 20th July 2019 19:01","https://sullygnome.com/channel/ifantomen/stream/34979965520","239","8126","34","50","12","3","349","87","ROBLOX"
"11","Friday 19th July 2019 12:04","https://sullygnome.com/channel/ifantomen/stream/34962278768","206","10712","52","77","31","8","485","138","ROBLOX"
"12","Thursday 18th July 2019 20:13","https://sullygnome.com/channel/ifantomen/stream/34954646240","212","9116","43","54","29","8","433","123","ROBLOX"
"13","Wednesday 17th July 2019 23:15","https://sullygnome.com/channel/ifantomen/stream/34944153200","345","8280","24","32","5","0","511","88","ROBLOX"
"14","Wednesday 17th July 2019 18:08","https://sullygnome.com/channel/ifantomen/stream/34940612816","172","4300","25","45","19","6","161","53","ROBLOX"
"15","Tuesday 16th July 2019 18:12","https://sullygnome.com/channel/ifantomen/stream/34928020208","273","3822","14","29","11","2","158","33","Counter-Strike: Global Offensive,ROBLOX"
"16","Friday 12th July 2019 20:01","https://sullygnome.com/channel/ifantomen/stream/34879718848","239","6931","29","39","24","6","237","59","ROBLOX"
"17","Thursday 11th July 2019 18:03","https://sullygnome.com/channel/ifantomen/stream/34865803392","252","8820","35","53","31","6","375","83","ROBLOX"
"18","Wednesday 10th July 2019 17:55","https://sullygnome.com/channel/ifantomen/stream/34853230960","305","6405","21","32","25","4","270","51","ROBLOX"
"19","Wednesday 10th July 2019 14:30","https://sullygnome.com/channel/ifantomen/stream/34851046128","15","60","4","7","0","0","0","0","Overwatch"
"20","Saturday 6th July 2019 20:15","https://sullygnome.com/channel/ifantomen/stream/34804975184","300","3600","12","21","15","2","159","30","Counter-Strike: Global Offensive,ROBLOX"
"21","Friday 5th July 2019 20:01","https://sullygnome.com/channel/ifantomen/stream/34792307264","209","1672","8","16","3","0","74","22","Counter-Strike: Global Offensive"
"22","Thursday 4th July 2019 17:58","https://sullygnome.com/channel/ifantomen/stream/34779395232","197","4137","21","26","14","4","160","45","ROBLOX"
"23","Wednesday 3rd July 2019 18:13","https://sullygnome.com/channel/ifantomen/stream/34767137136","347","4858","14","23","9","1","165","28","Counter-Strike: Global Offensive,ROBLOX"
"24","Tuesday 2nd July 2019 18:40","https://sullygnome.com/channel/ifantomen/stream/34754842128","230","4370","19","23","9","2","149","39","ROBLOX"
"25","Monday 1st July 2019 18:16","https://sullygnome.com/channel/ifantomen/stream/34742196608","269","5649","21","39","9","1","237","49","ROBLOX"
