"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","9150","2413770","252","6034","62984","413.009836"
"2","Mortal Kombat 11","2520","497280","202","327","16686","397.285714"
"3","Dota 2","1500","292290","188","313","10344","413.76"
"4","Counter-Strike: Global Offensive","540","107640","195","275","5172","574.666666"
"5","Overwatch","30","5130","171","200","130","260"
