"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","The Idolmaster: Million Live! Theater Days","645","25110","33","64","1030","95.813953"
"2","Apex Legends","540","10110","17","39","264","29.333333"
"3","The Idolmaster: Cinderella Girls - Starlight Stage","540","17700","30","77","804","89.333333"
"4","osu!","180","4305","23","29","150","50"
"5","Garry's Mod","150","2805","18","32","137","54.8"
"6","DARK SOULS III","135","3165","23","32","88","39.111111"
"7","Love Live! School Idol Festival","120","4410","36","50","293","146.5"
"8","BanG Dream! Girls Band Party!","90","3045","33","49","261","174"
"9","Ultimate Chicken Horse","75","1125","15","17","30","24"
"10","Rise of the Tomb Raider","60","1995","33","36","91","91"
"11","Battlefield V","60","1095","18","21","42","42"
"12","The Witcher 3: Wild Hunt","45","885","19","25","56","74.666666"
"13","Dynamix","30","765","25","30","53","106"
