"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Minecraft","11985","507390","40","92","13768","68.926157"
"2","Frostpunk","885","22275","23","37","896","60.745762"
"3","Beholder","540","8805","15","28","293","32.555555"
"4","Oxygen Not Included","450","19410","43","54","700","93.333333"
"5","Beholder 2","105","2070","19","23","42","24"
"6","Warframe","105","3015","28","47","142","81.142857"
