"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Cities: Skylines","195","195","0","2","3","0.923076"
"2","Teamfight Tactics","75","270","3","4","0","0"
"3","Destiny 2","60","300","5","6","4","4"
"4","Photographs","60","90","1","2","9","9"
"5","Borderlands 2","60","75","1","3","4","4"
"6","PUBG: BATTLEGROUNDS","45","120","2","4","4","5.333333"
"7","Tom Clancy's Splinter Cell: Blacklist","30","30","1","1","0","0"
"8","Hellblade: Senua's Sacrifice","15","30","2","2","0","0"
