"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Yo-Kai Watch 2: Bony Spirits / Fleshy Souls","945","11085","11","17","219","13.904761"
"2","Yo-kai Watch","720","8265","10","20","231","19.25"
"3","Pokémon: Let's Go, Pikachu!","450","5280","11","18","193","25.733333"
"4","FINAL FANTASY VII","390","4830","10","18","132","20.307692"
"5","Temtem","360","5640","14","25","157","26.166666"
"6","Ni no Kuni: Wrath of the White Witch","255","3870","14","18","66","15.529411"
"7","Teamfight Tactics","75","450","6","7","17","13.6"
"8","NiGHTS into dreams...","45","465","10","12","7","9.333333"
"9","Just Chatting","30","375","12","13","19","38"
"10","Phantasy Star Online: Blue Burst","30","330","11","13","4","8"
