"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead Cells","2100","11805","5","18","308","8.8"
"2","Detroit: Become Human","1875","16800","8","27","160","5.12"
"3","God of War","840","6855","8","25","66","4.714285"
"4","Dynasty Warriors 9","735","3450","3","11","53","4.32653"
"5","Crash Team Racing Nitro-Fueled","705","6060","7","21","82","6.978723"
"6","Bloodborne","420","3105","6","14","32","4.571428"
"7","Retro","330","1605","4","8","25","4.545454"
"8","Unlisted on Twitch","180","1110","5","9","10","3.333333"
"9","Fortnite","105","900","8","11","5","2.857142"
