"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Tom Clancy's Rainbow Six Siege","5910","141960","21","76","13332","135.350253"
"2","Fortnite","570","5745","11","23","832","87.578947"
"3","Battalion Legacy","330","2745","7","15","448","81.454545"
"4","The Vanishing of Ethan Carter","210","3990","17","26","359","102.571428"
"5","Pummel Party","165","2370","14","20","153","55.636363"
"6","The Forest","120","1110","9","14","135","67.5"
"7","Minecraft","120","1785","14","22","163","81.5"
"8","60 Seconds!","75","750","10","17","199","159.2"
"9","Counter-Strike","60","465","7","11","141","141"
"10","Killing Floor","60","240","4","7","10","10"
"11","PUBG: BATTLEGROUNDS","30","765","25","29","82","164"
"12","Just Chatting","30","720","24","26","41","82"
