"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Grand Theft Auto: Liberty City Stories","1200","23415","18","49","702","35.1"
"2","Grand Theft Auto: Episodes from Liberty City","570","10860","18","41","258","27.157894"
"3","Grand Theft Auto: San Andreas","75","2190","29","49","78","62.4"
