"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Xenoblade Chronicles 2","495","3375","6","12","70","8.484848"
"2","Mega Man X","420","3240","6","13","55","7.857142"
"3","Overwatch","255","1515","5","9","21","4.941176"
"4","Yu-Gi-Oh! Duel Links","255","2250","8","15","61","14.352941"
"5","Mega Man X2","225","1365","6","9","25","6.666666"
"6","Monster Hunter Generations Ultimate","195","1395","6","11","20","6.153846"
"7","Cat President ~A More Purrfect Union~","180","1200","6","9","31","10.333333"
"8","Mega Man X3","180","1425","7","13","25","8.333333"
"9","Super Smash Bros. Ultimate","135","1095","7","11","32","14.222222"
"10","Fire Emblem: Three Houses","120","1185","10","14","13","6.5"
"11","Crash Bandicoot N. Sane Trilogy","105","675","6","8","7","4"
"12","NieR: Automata","105","945","9","14","23","13.142857"
"13","Sonic the Hedgehog","105","480","4","6","19","10.857142"
"14","Pokkén Tournament","90","435","4","9","8","5.333333"
"15","Monster High: New Ghoul in School","90","435","4","7","6","4"
"16","MLB The Show 19","90","495","5","10","17","11.333333"
"17","Super Mario Maker 2","60","480","8","10","13","13"
"18","Fallout: New Vegas","60","360","6","12","7","7"
"19","Mega Man X4","60","270","4","7","5","5"
"20","Tetris Attack","60","465","7","12","17","17"
"21","Mega Man X7","15","105","7","7","4","16"
"22","Mega Man X8","15","120","8","8","4","16"
