"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","7530","59760","7","16","1544","12.302788"
"2","FINAL FANTASY VII","2025","17865","8","43","471","13.955555"
"3","Teamfight Tactics","210","2295","10","14","35","10"
