"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","ROBLOX","1200","18045","13","37","1744","87.2"
"2","Fortnite","105","1080","10","17","175","100"
"3","Just Chatting","45","330","7","9","73","97.333333"
"4","Minecraft","15","75","5","5","0","0"
