"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Please Love My Computer Game","1905","9833700","5102","6459","308464","9715.401574"
"2","Just Chatting","1545","8851035","5311","8462","399791","15525.864077"
"3","Welcome to the Game II","945","6717480","7140","8486","156226","9919.111111"
"4","Games + Demos","495","2685930","5485","6439","88361","10710.424242"
"5","Kingdom Two Crowns","435","2176095","5157","6091","112326","15493.241379"
"6","Layers of Fear 2","360","1601340","4326","5186","54002","9000.333333"
"7","Night Call","345","1486410","4249","4917","103527","18004.695652"
"8","Layers of Fear","345","1813980","5303","5912","70782","12309.913043"
"9","Visage","315","1749525","5554","7093","59634","11358.857142"
"10","The Shrouded Isle","210","1034355","5415","7087","33585","9595.714285"
"11","The Messenger","210","1003905","4934","5730","22752","6500.571428"
"12","60 Seconds!","210","1935795","9172","10752","39650","11328.571428"
"13","Hacknet","150","615585","4747","5679","39620","15848"
"14","Eastshade","75","362520","4833","5566","28538","22830.4"
"15","ISLANDERS","30","149475","4982","5142","5440","10880"
"16","Words On Stream","30","180420","6014","6215","10305","20610"
"17","Enigma","15","128655","8577","8577","9143","36572"
