"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Gears of War 4","840","6630","7","16","142","10.142857"
"2","Dying Light","480","2400","4","10","73","9.125"
"3","Donkey Kong Country 3: Dixie Kong's Double Trouble!","390","2730","5","11","92","14.153846"
"4","Gears 5","360","2130","5","13","51","8.5"
"5","Retro","225","1395","5","8","46","12.266666"
"6","Contra III: The Alien Wars","210","1260","6","11","28","8"
"7","Metal Gear Solid: Peace Walker","180","375","2","5","14","4.666666"
"8","Apex Legends","135","675","5","7","12","5.333333"
"9","Crash Team Racing Nitro-Fueled","105","540","5","11","27","15.428571"
"10","Gears of War 3","105","705","6","8","17","9.714285"
"11","Super Smash Bros. Ultimate","90","510","5","11","20","13.333333"
"12","Tenchu 2: Birth of the Stealth Assassins","75","405","5","12","9","7.2"
"13","Mario Kart 8","45","285","6","7","0","0"
