"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","1305","6870","3","15","255","11.724137"
"2","Welcome to the Game II","390","1980","4","9","65","10"
"3","Grand Theft Auto: San Andreas","330","1560","3","7","35","6.363636"
"4","Counter-Strike: Global Offensive","150","630","3","8","32","12.8"
"5","Unlisted on Twitch","120","750","5","9","19","9.5"
"6","Hearthstone","105","435","3","7","11","6.285714"
"7","League of Legends","105","525","5","9","14","8"
"8","ASMR","90","615","6","10","31","20.666666"
"9","Grand Theft Auto V","90","330","3","4","14","9.333333"
"10","Twitch Sings","90","390","4","5","10","6.666666"
"11","Teamfight Tactics","60","135","2","4","12","12"
"12","Super Mario 64","60","330","5","8","1","1"
"13","Minecraft","60","255","4","5","19","19"
"14","World of Warcraft","45","90","2","2","4","5.333333"
"15","UNO","45","180","4","4","8","10.666666"
"16","Counter-Strike: Source","30","105","3","4","4","8"
"17","Club Penguin","30","90","3","3","1","2"
"18","SMITE","15","30","2","2","0","0"
"19","Geometry Dash","15","60","4","4","5","20"
"20","Warcraft III","15","90","6","6","7","28"
"21","Rust","15","30","2","2","3","12"
