"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Don't Starve Together","4995","244155","36","216","5948","71.447447"
"2","Rocket League","1170","22050","19","36","1219","62.51282"
"3","Just Chatting","1095","20220","16","94","1015","55.616438"
"4","Stardew Valley","675","15210","22","39","511","45.422222"
"5","Outlast","525","7710","14","22","349","39.885714"
"6","Art","180","3720","19","26","151","50.333333"
"7","Raft","180","3300","18","26","104","34.666666"
"8","Stream Avatars","180","2730","13","20","120","40"
"9","Streets of Rogue","180","3525","19","26","95","31.666666"
"10","To the Moon","165","2850","17","23","42","15.272727"
"11","Human: Fall Flat","150","2790","18","23","111","44.4"
"12","Overcooked!","135","2565","18","24","99","44"
"13","Tom Clancy's Rainbow Six Siege","120","2295","19","21","113","56.5"
"14","Please Find Me","120","2010","16","19","57","28.5"
"15","A Bird Story","105","1425","13","15","63","36"
"16","Finding Paradise","75","1260","17","18","62","49.6"
"17","Tricky Towers","45","795","17","19","14","18.666666"
"18","Gartic","30","615","20","22","33","66"
