"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","VRChat","1440","13650","10","142","678","28.25"
"2","Just Chatting","255","1155","4","9","73","17.17647"
"3","Battlewake","60","150","2","3","7","7"
