"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Two Point Hospital","915","15105","16","25","216","14.163934"
"2","Super Animal Royale","465","6435","12","26","112","14.451612"
"3","Graveyard Keeper","450","10380","22","35","650","86.666666"
"4","Golf With Your Friends","375","6675","17","24","105","16.8"
"5","Moonlighter","315","4920","15","26","197","37.523809"
"6","White Noise 2","255","4230","16","22","80","18.823529"
"7","Party Panic","225","4230","18","42","71","18.933333"
"8","Bendy and the Ink Machine","180","2745","15","22","31","10.333333"
"9","Ultimate Chicken Horse","135","2325","17","22","22","9.777777"
"10","Jackbox Party Packs","120","2115","17","20","20","10"
"11","The Jackbox Party Pack 4","90","1665","18","20","31","20.666666"
"12","The Jackbox Party Pack 5","75","1110","14","17","3","2.4"
