"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Apex Legends","1170","1905","1","6","64","3.282051"
"2","Makers & Crafting","495","1050","2","11","40","4.848484"
"3","Vampyr","390","555","0","4","16","2.461538"
"4","Darkest Dungeon","360","465","0","3","8","1.333333"
"5","BATTLETECH","315","540","1","4","12","2.285714"
"6","Art","285","570","1","5","17","3.578947"
"7","Limbo","150","315","2","3","5","2"
"8","Oxygen Not Included","105","195","1","2","12","6.857142"
"9","Trilby: The Art of Theft","90","150","1","3","3","2"
"10","The Consuming Shadow","75","105","1","2","2","1.6"
"11","Hades","75","75","1","1","1","0.8"
"12","Dawn of Man","60","105","1","2","4","4"
"13","Unlisted on Twitch","60","105","1","2","3","3"
"14","Endless Space 2","15","15","1","1","0","0"
"15","Games + Demos","15","30","2","2","0","0"
