"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Garry's Mod","600","89580","148","207","2064","206.4"
"2","Just Chatting","435","33015","74","138","1664","229.517241"
"3","Rocket League","210","15195","73","89","558","159.428571"
"4","Business Tour","165","14610","93","132","650","236.363636"
"5","Grand Theft Auto V","120","12135","101","122","368","184"
"6","Rust","120","9360","83","111","497","248.5"
"7","F1 2019","120","8475","70","92","306","153"
"8","MudRunner","60","3765","62","70","101","101"
"9","House Flipper","45","4050","90","99","84","112"
"10","BeamNG.drive","45","4635","101","109","277","369.333333"
"11","Marbles on Stream","45","3690","81","86","148","197.333333"
"12","UNO","30","2955","98","115","384","768"
"13","HITMAN 2","15","1215","81","81","45","180"
