"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Earth Defense Force 5","1785","18480","9","20","641","21.546218"
"2","Fire Emblem: Three Houses","1455","18300","11","45","885","36.494845"
"3","Senran Kagura Burst Re:Newal","900","6615","6","13","236","15.733333"
"4","Yo-kai Watch 4","465","4365","9","17","145","18.709677"
"5","Dragon Ball FighterZ","330","2205","7","12","111","20.181818"
"6","theHunter: Call of the Wild","315","2595","8","10","41","7.809523"
"7","Assassin's Creed Odyssey","315","2820","8","12","149","28.380952"
"8","Splatoon 2","285","3150","11","14","80","16.842105"
"9","Middle-earth: Shadow of War","285","1620","4","13","98","20.631578"
"10","Don't Starve Together","210","2250","10","14","85","24.285714"
"11","Trine 2","180","1770","9","15","52","17.333333"
"12","Helldivers","180","1965","10","16","92","30.666666"
"13","Tom Clancy's The Division 2","150","975","6","11","36","14.4"
"14","God Eater 3","135","1140","8","12","45","20"
"15","SpeedRunners","75","645","8","13","38","30.4"
"16","Hardcore Mecha","60","405","6","9","25","25"
"17","Super Smash Bros. Ultimate","45","240","5","8","18","24"
"18","Risk of Rain 2","30","390","13","14","9","18"
