"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","915","26040","21","49","936","61.377049"
"2","Golf With Your Friends","735","27555","37","54","304","24.816326"
"3","Dragon Quest Builders 2","690","16965","24","35","224","19.47826"
"4","Marvel's Spider-Man","330","7605","24","41","109","19.818181"
"5","My Friend Pedro","315","8430","25","38","154","29.333333"
"6","FINAL FANTASY XIV ONLINE","300","7635","25","31","106","21.2"
"7","Jackbox Party Packs","225","9945","47","65","226","60.266666"
"8","Goat of Duty","225","5310","27","35","245","65.333333"
"9","The Jackbox Party Pack 5","225","12150","44","63","148","39.466666"
"10","Getting Over It with Bennett Foddy","135","4080","30","35","30","13.333333"
"11","The Jackbox Party Pack 4","135","8565","49","89","94","41.777777"
"12","Stick Fight: The Game","120","5130","42","50","72","36"
"13","RUINER","90","2700","30","32","34","22.666666"
"14","Dead by Daylight","75","1605","21","22","7","5.6"
"15","skribbl.io","30","1110","37","37","16","32"
