"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","3270","2657805","766","1900","110824","2033.467889"
"2","Minecraft","1485","1648005","976","2198","56411","2279.232323"
"3","Teamfight Tactics","1350","1049400","752","1277","31075","1381.111111"
"4","Rust","825","720960","892","1874","33605","2444"
"5","Overwatch","150","74145","501","702","5186","2074.4"
"6","Survival Frenzy","150","77925","519","937","4780","1912"
"7","PUBG: BATTLEGROUNDS","135","179505","1329","1962","6832","3036.444444"
"8","Ib","135","96555","715","775","3587","1594.222222"
"9","Games + Demos","90","121215","1346","1443","2725","1816.666666"
"10","Unlisted on Twitch","15","12270","818","818","1262","5048"
