"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Path of Exile","135","9675","71","87","196","87.111111"
"2","Trine 3: The Artifacts of Power","90","5490","61","65","181","120.666666"
"3","Just Chatting","75","4440","59","78","172","137.6"
