"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Path of Exile","1425","6390","3","12","159","6.694736"
"2","World of Warcraft","885","2985","3","8","109","7.38983"
"3","Dota 2","255","480","2","6","19","4.470588"
