"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","League of Legends","900","16035","17","57","1049","69.933333"
"2","Teamfight Tactics","300","3810","13","21","200","40"
"3","Borderlands 2","120","1005","8","18","78","39"
"4","The Sims 4","75","780","10","13","24","19.2"
"5","Just Chatting","15","105","7","7","18","72"
