"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Heroes of the Storm","2475","40200","14","34","780","18.90909"
"2","Teamfight Tactics","1425","22215","12","32","566","23.831578"
"3","For Honor","825","11055","13","34","266","19.345454"
"4","The Legend of Zelda: Breath of the Wild","675","18075","24","108","276","24.533333"
"5","Iratus: Lord of the Dead","645","19635","27","105","406","37.767441"
"6","Space Hulk: Deathwing","255","4065","15","23","72","16.941176"
"7","Starbound","210","3660","17","25","50","14.285714"
"8","Beyond Good & Evil","150","2430","16","21","43","17.2"
"9","Dead by Daylight","105","1170","11","14","25","14.285714"
"10","Just Chatting","75","690","9","11","26","20.8"
