"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Destiny 2","870","2985","2","7","40","2.75862"
"2","Tom Clancy's Rainbow Six Siege","360","2460","7","16","52","8.666666"
"3","Visage","195","2685","10","28","231","71.076923"
"4","Minecraft","150","945","6","11","14","5.6"
"5","Rocket League","135","390","2","5","13","5.777777"
"6","Overwatch","135","840","5","9","6","2.666666"
"7","PUBG: BATTLEGROUNDS","120","720","6","8","17","8.5"
"8","Unlisted on Twitch","60","345","5","8","8","8"
"9","Counter-Strike","60","465","7","9","15","15"
"10","Halo: The Master Chief Collection","60","210","3","4","11","11"
"11","Dota 2","45","330","7","8","3","4"
"12","DARK SOULS III","15","165","11","11","5","20"
"13","Just Chatting","15","120","8","8","5","20"
"14","Apex Legends","15","60","4","4","0","0"
