"","Stream start time","Stream URL","Stream length (mins)","Watch time (mins)","Avg viewers","Peak viewers","Followers gained","Followers per hour","Views","Views per hour","Games"
"1","Tuesday 30th July 2019 08:00","https://sullygnome.com/channel/myntscubz/stream/35095798640","135","405","3","7","2","0","5","2","Fortnite"
"2","Sunday 28th July 2019 08:15","https://sullygnome.com/channel/myntscubz/stream/35071613472","195","975","5","11","4","1","17","4","Fortnite"
"3","Saturday 27th July 2019 09:33","https://sullygnome.com/channel/myntscubz/stream/35060288512","87","261","3","5","1","0","2","1","Fortnite"
"4","Saturday 27th July 2019 08:00","https://sullygnome.com/channel/myntscubz/stream/35059785056","90","270","3","5","2","1","5","2","Fortnite"
"5","Friday 26th July 2019 04:22","https://sullygnome.com/channel/myntscubz/stream/35046697472","128","512","4","8","3","1","5","2","Fortnite"
"6","Wednesday 24th July 2019 07:00","https://sullygnome.com/channel/myntscubz/stream/35023372736","210","1050","5","12","7","1","16","4","Fortnite"
"7","Monday 22nd July 2019 06:12","https://sullygnome.com/channel/myntscubz/stream/34998463952","258","1806","7","13","7","1","36","8","Fortnite"
"8","Sunday 21st July 2019 09:27","https://sullygnome.com/channel/myntscubz/stream/34987426368","303","1818","6","16","10","1","32","6","Fortnite"
"9","Saturday 20th July 2019 18:00","https://sullygnome.com/channel/myntscubz/stream/34978976816","15","30","2","3","0","0","0","0","Fortnite"
"10","Saturday 20th July 2019 07:15","https://sullygnome.com/channel/myntscubz/stream/34973250432","45","90","2","3","0","0","0","0","Realm Royale Reforged"
"11","Friday 19th July 2019 07:17","https://sullygnome.com/channel/myntscubz/stream/34960749152","268","804","3","6","4","0","10","2","Fortnite"
"12","Friday 19th July 2019 05:45","https://sullygnome.com/channel/myntscubz/stream/34960210032","75","150","2","6","1","0","7","4","Fortnite"
"13","Wednesday 17th July 2019 09:15","https://sullygnome.com/channel/myntscubz/stream/34936259296","105","315","3","7","2","1","4","2","Fortnite"
"14","Wednesday 17th July 2019 05:40","https://sullygnome.com/channel/myntscubz/stream/34935172928","155","620","4","9","2","0","9","3","Fortnite"
"15","Tuesday 16th July 2019 01:58","https://sullygnome.com/channel/myntscubz/stream/34920729104","227","681","3","5","1","0","6","1","Fortnite"
"16","Sunday 14th July 2019 23:58","https://sullygnome.com/channel/myntscubz/stream/34907331696","407","1628","4","8","4","0","12","1","Fortnite"
"17","Sunday 14th July 2019 06:15","https://sullygnome.com/channel/myntscubz/stream/34898043840","60","120","2","3","0","0","4","3","Fortnite"
"18","Saturday 13th July 2019 21:52","https://sullygnome.com/channel/myntscubz/stream/34893599264","368","1472","4","10","5","0","19","3","Fortnite"
"19","Friday 12th July 2019 19:45","https://sullygnome.com/channel/myntscubz/stream/34879364224","315","945","3","9","6","1","8","1","Realm Royale Reforged"
"20","Friday 12th July 2019 19:15","https://sullygnome.com/channel/myntscubz/stream/34878887200","0","0","3","5","2","8","0","0","Realm Royale Reforged"
"21","Friday 12th July 2019 03:56","https://sullygnome.com/channel/myntscubz/stream/34872228416","64","128","2","3","1","0","4","3","Unlisted on Twitch"
"22","Wednesday 10th July 2019 20:00","https://sullygnome.com/channel/myntscubz/stream/34854666224","15","60","4","5","1","2","3","6","Fortnite"
"23","Monday 8th July 2019 22:27","https://sullygnome.com/channel/myntscubz/stream/34831377296","183","732","4","8","3","0","6","1","Minecraft"
"24","Monday 8th July 2019 14:45","https://sullygnome.com/channel/myntscubz/stream/34826258896","300","1500","5","10","9","1","20","3","Realm Royale Reforged,Just Chatting"
"25","Sunday 7th July 2019 19:30","https://sullygnome.com/channel/myntscubz/stream/34817211856","225","900","4","7","7","1","4","1","Unlisted on Twitch"
"26","Sunday 7th July 2019 09:00","https://sullygnome.com/channel/myntscubz/stream/34811689904","150","300","2","7","1","0","6","2","Fortnite"
"27","Saturday 6th July 2019 11:30","https://sullygnome.com/channel/myntscubz/stream/34800039792","135","540","4","5","1","0","1","0","Realm Royale Reforged"
"28","Friday 5th July 2019 08:32","https://sullygnome.com/channel/myntscubz/stream/34786524656","433","1299","3","7","6","0","11","1","Realm Royale Reforged"
"29","Thursday 4th July 2019 07:30","https://sullygnome.com/channel/myntscubz/stream/34774722480","450","1350","3","7","16","2","21","2","Realm Royale Reforged"
"30","Thursday 4th July 2019 07:00","https://sullygnome.com/channel/myntscubz/stream/34774565648","0","0","2","3","0","0","3","12","Realm Royale Reforged"
"31","Wednesday 3rd July 2019 09:09","https://sullygnome.com/channel/myntscubz/stream/34762686016","351","2106","6","13","7","1","12","2","Realm Royale Reforged"
"32","Wednesday 3rd July 2019 06:00","https://sullygnome.com/channel/myntscubz/stream/34761698288","15","30","2","2","0","0","1","2","Realm Royale Reforged"
"33","Tuesday 2nd July 2019 07:15","https://sullygnome.com/channel/myntscubz/stream/34749425824","420","1260","3","9","8","1","13","1","Realm Royale Reforged"
"34","Tuesday 2nd July 2019 06:45","https://sullygnome.com/channel/myntscubz/stream/34749313968","0","0","1","1","0","0","0","0","FIFA 14"
"35","Monday 1st July 2019 03:45","https://sullygnome.com/channel/myntscubz/stream/34736001408","165","165","1","2","0","0","1","0","Call of Duty: Black Ops 4"
