"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Fortnite","5460","161295","31","105","13350","146.703296"
"2","Just Chatting","480","13980","28","45","1562","195.25"
"3","Teamfight Tactics","195","2235","10","20","231","71.076923"
"4","PUBG: BATTLEGROUNDS","105","1425","12","23","129","73.714285"
"5","Unlisted on Twitch","60","1320","19","34","201","201"
"6","League of Legends","45","270","6","7","100","133.333333"
"7","Counter-Strike: Global Offensive","45","750","16","19","87","116"
