"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","SCUM","3315","28005","7","39","390","7.058823"
"2","CRSED: F.O.A.D.","1605","11730","6","17","212","7.925233"
"3","DayZ","405","2235","5","10","29","4.296296"
"4","Just Chatting","240","825","2","7","14","3.5"
"5","Travel & Outdoors","15","0","0","0","0","0"
