"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Dead by Daylight","2070","88830","43","106","7901","229.014492"
"2","Call of Duty: Black Ops 4","900","49485","48","105","3106","207.066666"
"3","Minecraft","690","30450","44","108","3720","323.47826"
"4","Unlisted on Twitch","345","26280","68","150","1428","248.347826"
"5","Call of Duty: WWII","255","17655","69","103","595","140"
"6","Sea of Thieves","195","8985","48","70","595","183.076923"
"7","Dota Underlords","195","11910","63","130","587","180.615384"
"8","World of Warcraft","165","7110","56","117","557","202.545454"
"9","Apex Legends","150","5880","38","59","331","132.4"
"10","Just Chatting","60","2085","34","45","361","361"
