"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","DARK SOULS III","1695","20760","11","21","491","17.38053"
"2","Resident Evil 2","555","8310","14","31","243","26.27027"
"3","Super Mario Maker 2","420","5235","12","18","80","11.428571"
"4","The Messenger","300","3615","12","18","68","13.6"
"5","Abzu","150","1905","12","20","59","23.6"
"6","Just Chatting","30","105","3","4","16","32"
