"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Super Mario Maker 2","1245","4935","2","10","50","2.409638"
"2","Yakuza Kiwami","1110","3315","2","6","55","2.972972"
"3","Super Smash Bros. Ultimate","750","4335","4","10","42","3.36"
"4","Catherine","690","1590","1","5","45","3.913043"
"5","Katana ZERO","240","285","1","2","10","2.5"
"6","Jump King","240","630","2","4","15","3.75"
