"","Game","Stream time (mins)","Total watch time (mins)","Average viewers","Peak viewers","Views","Views per hour"
"1","Just Chatting","2940","254580","83","129","13799","281.612244"
"2","DARK SOULS III","570","61830","105","132","2183","229.789473"
"3","Heavy Rain","450","43830","96","158","1546","206.133333"
"4","Teamfight Tactics","300","26235","90","119","792","158.4"
"5","Sea of Solitude","240","21390","92","108","891","222.75"
"6","The Jackbox Party Pack 5","120","13590","114","124","320","160"
"7","Use Your Words","105","13575","127","176","588","336"
"8","Unforgiving - A Northern Hymn","105","10275","92","111","514","293.714285"
"9","Dark Souls","105","13455","128","139","387","221.142857"
"10","Draugen","105","9840","93","106","292","166.857142"
"11","The Town of Light","60","5055","84","100","421","421"
"12","Twitch Sings","45","4770","106","113","204","272"
"13","Vane","30","2370","79","80","160","320"
"14","The Vanishing of Ethan Carter","30","2550","85","86","69","138"
"15","Marbles on Stream","15","1860","124","124","159","636"
"16","Seen","15","1275","85","85","156","624"
"17","The Jackbox Party Pack 4","15","1950","130","130","46","184"
